,y,predicted
36462,0.0,0.0
31635,0.0,0.0
30630,0.0,0.0
27925,0.0,0.0
34935,0.0,0.0
21176,0.0,0.0
24044,1.0,0.0
3294,0.0,0.0
9238,0.0,0.0
24806,0.0,0.0
38851,0.0,0.0
4664,0.0,0.0
26932,0.0,0.0
2118,0.0,0.0
29743,0.0,0.0
11102,0.0,0.0
37193,0.0,0.0
33818,1.0,1.0
33376,0.0,0.0
35501,0.0,0.0
20963,1.0,1.0
28288,0.0,0.0
3299,0.0,0.0
1737,1.0,0.0
29978,0.0,0.0
7155,0.0,0.0
30039,0.0,0.0
3769,0.0,0.0
10258,1.0,0.0
30908,0.0,0.0
33906,0.0,0.0
35092,0.0,0.0
14086,0.0,0.0
15681,1.0,0.0
13170,0.0,0.0
3174,0.0,0.0
37092,0.0,0.0
9995,0.0,0.0
29319,0.0,0.0
16843,0.0,0.0
9406,1.0,1.0
1108,0.0,0.0
20498,0.0,0.0
29147,1.0,0.0
9478,0.0,0.0
10487,1.0,0.0
10655,0.0,0.0
38904,1.0,0.0
24409,0.0,0.0
25760,0.0,0.0
38617,0.0,0.0
1583,0.0,0.0
32998,0.0,0.0
34797,0.0,0.0
22333,1.0,0.0
37794,0.0,0.0
37254,0.0,0.0
21393,0.0,0.0
36052,0.0,0.0
12618,0.0,0.0
28,0.0,0.0
19757,0.0,0.0
29182,0.0,0.0
10925,0.0,0.0
39245,0.0,0.0
37397,1.0,0.0
10581,0.0,0.0
33958,0.0,0.0
21353,0.0,1.0
25244,0.0,0.0
22930,0.0,0.0
38908,0.0,0.0
37685,0.0,0.0
29574,0.0,0.0
20707,0.0,0.0
21463,0.0,0.0
5087,0.0,0.0
22628,0.0,0.0
5769,0.0,0.0
30824,0.0,0.0
32024,0.0,0.0
25373,0.0,0.0
31125,0.0,0.0
15834,0.0,0.0
9645,0.0,0.0
5235,0.0,0.0
33729,0.0,0.0
31586,0.0,0.0
7690,0.0,0.0
7064,0.0,0.0
9721,0.0,0.0
36179,0.0,0.0
24488,0.0,0.0
17749,1.0,0.0
35788,0.0,0.0
25778,0.0,0.0
2550,1.0,1.0
33158,1.0,0.0
19196,0.0,0.0
2826,0.0,0.0
20727,1.0,0.0
22594,0.0,0.0
16540,0.0,0.0
2707,0.0,0.0
9527,0.0,0.0
6158,0.0,0.0
16429,0.0,0.0
10588,0.0,0.0
5890,1.0,0.0
40267,0.0,0.0
4551,0.0,0.0
14347,0.0,0.0
22102,0.0,0.0
1668,0.0,0.0
39289,0.0,0.0
4432,0.0,0.0
19434,0.0,0.0
4233,1.0,0.0
3440,0.0,0.0
27463,0.0,0.0
32298,0.0,0.0
13368,0.0,0.0
23267,0.0,0.0
23430,0.0,1.0
40257,0.0,0.0
18328,0.0,0.0
39251,0.0,0.0
10988,0.0,1.0
22412,0.0,0.0
30321,0.0,0.0
4293,0.0,0.0
2393,0.0,0.0
1044,0.0,0.0
39084,0.0,0.0
35308,0.0,0.0
29889,0.0,0.0
13118,0.0,0.0
10850,0.0,0.0
17677,0.0,0.0
7246,0.0,0.0
13314,0.0,0.0
33822,0.0,0.0
23819,0.0,0.0
3787,0.0,0.0
25502,0.0,0.0
11462,0.0,0.0
40296,1.0,1.0
22279,0.0,0.0
16007,1.0,0.0
722,0.0,0.0
33932,0.0,0.0
5138,0.0,0.0
18354,0.0,0.0
28795,0.0,0.0
18057,0.0,0.0
19359,0.0,0.0
1560,0.0,0.0
24118,0.0,0.0
2980,0.0,0.0
26839,0.0,0.0
7957,0.0,0.0
28228,0.0,0.0
35915,0.0,0.0
20059,0.0,0.0
14469,0.0,0.0
21056,0.0,0.0
13085,0.0,0.0
4273,0.0,0.0
37505,0.0,0.0
4042,0.0,0.0
37289,0.0,0.0
39541,0.0,0.0
19455,0.0,0.0
21675,0.0,0.0
11542,0.0,0.0
7793,0.0,0.0
24609,0.0,0.0
30454,0.0,0.0
38133,0.0,0.0
7916,0.0,0.0
35104,0.0,1.0
30287,0.0,0.0
2196,0.0,0.0
31211,0.0,0.0
25072,0.0,0.0
22417,0.0,0.0
20896,0.0,1.0
14749,0.0,0.0
12530,0.0,0.0
6409,0.0,0.0
29727,0.0,0.0
32541,0.0,0.0
34719,0.0,0.0
11738,0.0,1.0
31133,0.0,0.0
19895,0.0,0.0
5443,1.0,0.0
35773,0.0,0.0
13229,0.0,0.0
2648,0.0,0.0
15274,0.0,0.0
14382,0.0,0.0
31491,0.0,0.0
30956,0.0,0.0
7781,0.0,0.0
35210,0.0,0.0
36543,0.0,0.0
5962,0.0,0.0
31919,0.0,0.0
29930,0.0,0.0
17959,0.0,0.0
28487,0.0,0.0
33108,1.0,0.0
5075,0.0,0.0
21164,0.0,0.0
30358,0.0,0.0
16318,0.0,0.0
40387,0.0,0.0
39542,1.0,0.0
11812,0.0,0.0
2298,1.0,0.0
23752,0.0,0.0
29649,0.0,0.0
12605,0.0,0.0
83,1.0,0.0
23189,0.0,0.0
9584,0.0,0.0
40757,1.0,0.0
2411,0.0,0.0
36120,0.0,0.0
570,0.0,0.0
20544,0.0,0.0
29096,0.0,0.0
27671,0.0,0.0
25844,0.0,0.0
39605,0.0,0.0
27631,0.0,0.0
38634,0.0,0.0
11655,0.0,0.0
4402,0.0,0.0
34667,0.0,0.0
26261,1.0,1.0
31571,0.0,0.0
1406,0.0,0.0
36951,0.0,0.0
35070,0.0,0.0
33841,0.0,0.0
37618,0.0,0.0
24495,0.0,0.0
35319,0.0,0.0
30102,0.0,0.0
8636,0.0,0.0
10596,0.0,0.0
3946,0.0,0.0
28955,0.0,0.0
25869,0.0,0.0
36004,0.0,0.0
36504,0.0,0.0
37494,0.0,0.0
1641,0.0,0.0
25577,1.0,0.0
29362,0.0,0.0
6770,0.0,0.0
24930,0.0,0.0
21210,0.0,0.0
8231,0.0,0.0
7360,1.0,0.0
27482,0.0,0.0
13714,0.0,0.0
35439,0.0,0.0
8362,0.0,0.0
4430,0.0,0.0
35945,1.0,0.0
2307,0.0,0.0
36611,0.0,0.0
25642,0.0,0.0
32072,0.0,0.0
16219,0.0,0.0
17084,0.0,0.0
5752,0.0,0.0
11551,0.0,0.0
36701,0.0,0.0
32474,0.0,0.0
38880,0.0,0.0
10416,0.0,0.0
7896,0.0,0.0
300,0.0,0.0
24176,1.0,1.0
18468,1.0,0.0
7710,0.0,0.0
30595,0.0,0.0
13970,0.0,0.0
8813,0.0,0.0
4034,1.0,0.0
21686,0.0,0.0
36783,0.0,0.0
35869,0.0,1.0
5706,0.0,0.0
21927,0.0,0.0
12749,1.0,0.0
40016,0.0,0.0
9263,0.0,0.0
23765,1.0,1.0
39757,0.0,0.0
11686,0.0,0.0
38344,0.0,0.0
13400,0.0,0.0
38809,0.0,0.0
29630,0.0,0.0
35067,0.0,0.0
39916,0.0,0.0
26738,1.0,1.0
30262,0.0,0.0
12736,1.0,0.0
21481,0.0,0.0
335,1.0,0.0
31471,0.0,0.0
2079,0.0,0.0
24989,0.0,0.0
21965,0.0,0.0
30557,0.0,0.0
3772,0.0,0.0
10436,0.0,0.0
30349,0.0,0.0
19681,0.0,0.0
17532,0.0,0.0
20406,0.0,0.0
15752,1.0,1.0
8200,0.0,0.0
10309,0.0,0.0
16939,0.0,0.0
23796,0.0,0.0
9185,0.0,0.0
2753,0.0,1.0
39763,0.0,0.0
4513,0.0,0.0
28201,0.0,0.0
6135,0.0,0.0
20135,0.0,0.0
29213,0.0,0.0
36471,0.0,0.0
5567,0.0,0.0
11064,0.0,0.0
30278,0.0,0.0
31372,0.0,0.0
27325,0.0,0.0
4877,0.0,0.0
28713,0.0,0.0
26388,1.0,0.0
6452,0.0,0.0
18594,0.0,0.0
16928,1.0,0.0
7562,0.0,0.0
3151,0.0,0.0
14587,0.0,0.0
18927,0.0,0.0
36668,1.0,0.0
8127,0.0,0.0
34254,0.0,0.0
14867,0.0,0.0
40956,0.0,0.0
1888,0.0,0.0
8355,0.0,0.0
152,0.0,0.0
5648,0.0,0.0
17651,0.0,0.0
2682,0.0,0.0
29961,0.0,0.0
19900,0.0,0.0
23766,0.0,0.0
32344,1.0,0.0
8348,0.0,0.0
4216,0.0,0.0
29375,0.0,0.0
9526,0.0,0.0
24421,0.0,0.0
14046,0.0,0.0
5536,0.0,0.0
19592,0.0,0.0
20357,0.0,0.0
25290,0.0,0.0
29158,0.0,0.0
39171,0.0,0.0
1341,0.0,0.0
17923,1.0,0.0
4198,0.0,0.0
28809,0.0,0.0
15758,0.0,0.0
13870,0.0,0.0
10899,0.0,0.0
28874,0.0,0.0
16327,1.0,0.0
35904,0.0,0.0
35751,0.0,0.0
41158,0.0,0.0
36112,0.0,0.0
15830,0.0,0.0
26285,0.0,0.0
27027,0.0,0.0
22932,0.0,0.0
15070,0.0,0.0
22480,0.0,0.0
9960,0.0,0.0
15589,0.0,0.0
2319,0.0,0.0
2800,0.0,0.0
27480,0.0,0.0
4857,0.0,0.0
2329,0.0,0.0
14964,0.0,0.0
14999,0.0,0.0
36869,0.0,0.0
11003,0.0,0.0
545,0.0,0.0
24846,0.0,0.0
17555,1.0,0.0
14067,0.0,0.0
23636,0.0,0.0
5723,0.0,0.0
33778,0.0,0.0
28012,0.0,0.0
35587,0.0,0.0
18522,0.0,0.0
23801,0.0,0.0
15736,0.0,0.0
31660,0.0,0.0
4066,0.0,0.0
4608,1.0,0.0
31456,1.0,0.0
5179,0.0,0.0
7188,0.0,0.0
13416,1.0,0.0
2450,0.0,0.0
17073,0.0,0.0
28303,1.0,0.0
16446,0.0,0.0
25726,0.0,0.0
11476,0.0,0.0
24008,0.0,0.0
11493,0.0,0.0
3046,0.0,0.0
6763,1.0,0.0
13279,0.0,0.0
2970,0.0,0.0
30737,0.0,0.0
39101,0.0,0.0
17358,0.0,0.0
12446,0.0,1.0
29904,0.0,0.0
36800,1.0,1.0
31338,0.0,0.0
5334,0.0,0.0
20787,1.0,0.0
21487,0.0,0.0
31976,0.0,0.0
27216,0.0,0.0
27820,0.0,0.0
2675,0.0,0.0
37492,0.0,0.0
20569,0.0,0.0
5183,0.0,0.0
22967,0.0,0.0
2788,0.0,0.0
30406,0.0,0.0
33176,0.0,0.0
5338,0.0,0.0
2129,0.0,0.0
1300,0.0,0.0
19467,0.0,0.0
22246,0.0,0.0
39202,0.0,0.0
25782,0.0,0.0
16531,0.0,0.0
40280,0.0,0.0
2943,0.0,0.0
28189,0.0,0.0
2025,0.0,0.0
21134,0.0,0.0
34098,0.0,0.0
30439,0.0,0.0
32533,1.0,1.0
1400,0.0,0.0
17110,0.0,0.0
2103,0.0,0.0
4070,1.0,1.0
32623,0.0,0.0
241,0.0,0.0
18677,0.0,0.0
579,0.0,0.0
35344,0.0,0.0
36340,0.0,0.0
1174,0.0,0.0
36595,0.0,0.0
37490,0.0,0.0
11915,0.0,0.0
13544,1.0,0.0
28478,0.0,1.0
12501,0.0,0.0
27949,0.0,0.0
13703,0.0,0.0
12983,0.0,0.0
17012,1.0,0.0
25324,0.0,0.0
39634,0.0,0.0
22923,0.0,0.0
1704,0.0,0.0
15521,1.0,1.0
24753,0.0,0.0
38414,0.0,0.0
29204,1.0,0.0
17494,0.0,0.0
39785,0.0,0.0
33196,0.0,0.0
26176,0.0,0.0
39134,0.0,0.0
40924,0.0,0.0
34617,1.0,0.0
24484,0.0,0.0
1603,0.0,0.0
9511,1.0,1.0
21421,0.0,0.0
25412,0.0,0.0
31263,0.0,0.0
37059,0.0,0.0
32943,0.0,0.0
38077,0.0,0.0
20160,1.0,0.0
14276,0.0,0.0
37821,0.0,0.0
34746,0.0,0.0
35573,1.0,0.0
33901,0.0,0.0
23220,0.0,0.0
7110,1.0,0.0
5065,0.0,0.0
10501,0.0,0.0
34928,0.0,0.0
3841,0.0,0.0
25337,0.0,1.0
7332,0.0,0.0
6945,0.0,0.0
19721,0.0,0.0
26664,0.0,0.0
10792,0.0,0.0
9385,0.0,0.0
13763,0.0,0.0
15918,0.0,0.0
17589,0.0,0.0
27057,0.0,0.0
901,0.0,0.0
7327,0.0,0.0
17550,0.0,0.0
22219,0.0,0.0
25229,0.0,0.0
387,0.0,0.0
6614,1.0,1.0
14513,0.0,0.0
3388,0.0,0.0
13710,0.0,0.0
16131,0.0,0.0
28345,0.0,0.0
34960,0.0,0.0
8085,0.0,0.0
32368,0.0,0.0
14100,0.0,0.0
29541,0.0,0.0
39783,0.0,0.0
29669,0.0,0.0
39716,0.0,0.0
28409,0.0,0.0
8755,0.0,0.0
12312,0.0,1.0
35647,0.0,0.0
18638,0.0,0.0
40605,0.0,0.0
2519,1.0,1.0
24575,0.0,0.0
17328,0.0,0.0
29264,0.0,0.0
11815,0.0,0.0
25026,0.0,0.0
560,0.0,0.0
37171,0.0,0.0
31150,0.0,0.0
25739,0.0,0.0
19189,1.0,0.0
40861,0.0,0.0
15345,0.0,0.0
16845,0.0,0.0
41000,0.0,0.0
13206,0.0,0.0
25929,0.0,0.0
26998,0.0,0.0
27909,0.0,0.0
6245,0.0,0.0
21479,0.0,0.0
8328,1.0,1.0
4843,0.0,0.0
28950,0.0,0.0
38345,1.0,0.0
29504,0.0,0.0
21250,0.0,0.0
29707,0.0,0.0
1759,0.0,0.0
2249,0.0,0.0
12571,0.0,0.0
28769,0.0,0.0
9122,0.0,0.0
4102,0.0,0.0
36395,0.0,0.0
15755,0.0,0.0
27853,0.0,0.0
10422,0.0,0.0
23599,0.0,0.0
25560,1.0,0.0
8018,0.0,0.0
19151,0.0,0.0
12102,1.0,0.0
3672,0.0,0.0
6502,0.0,0.0
17189,0.0,0.0
11791,0.0,0.0
21102,0.0,0.0
7685,0.0,0.0
38863,0.0,0.0
27568,1.0,0.0
13095,0.0,0.0
12354,0.0,0.0
9055,0.0,0.0
26451,0.0,0.0
40192,0.0,0.0
21473,0.0,0.0
32011,1.0,0.0
29948,0.0,0.0
31448,0.0,0.0
35329,0.0,0.0
18049,0.0,0.0
9606,0.0,0.0
10725,0.0,0.0
31945,0.0,0.0
33105,0.0,0.0
37590,0.0,0.0
23132,1.0,0.0
26619,0.0,0.0
31509,0.0,0.0
2966,0.0,0.0
17916,1.0,0.0
34379,0.0,0.0
31402,0.0,0.0
23661,1.0,0.0
19538,0.0,0.0
33042,0.0,0.0
36293,0.0,0.0
27754,1.0,1.0
1550,1.0,0.0
35846,0.0,0.0
14942,0.0,0.0
18060,0.0,0.0
11155,1.0,0.0
3004,0.0,0.0
27363,0.0,0.0
2107,0.0,0.0
15362,0.0,0.0
36473,0.0,0.0
18221,0.0,0.0
34579,1.0,0.0
27623,0.0,0.0
26709,0.0,0.0
18604,0.0,0.0
18559,0.0,0.0
23737,0.0,0.0
9932,0.0,0.0
40502,0.0,0.0
1523,0.0,1.0
12714,0.0,0.0
40365,0.0,0.0
32501,0.0,0.0
27375,0.0,0.0
18709,0.0,0.0
37483,0.0,0.0
26877,0.0,0.0
6935,0.0,0.0
24535,0.0,0.0
2976,0.0,0.0
27331,0.0,0.0
40466,0.0,0.0
33924,0.0,0.0
6125,1.0,1.0
23355,0.0,0.0
32901,0.0,0.0
32532,0.0,0.0
10664,0.0,0.0
22317,1.0,0.0
3395,0.0,0.0
13908,0.0,0.0
23186,0.0,0.0
28888,1.0,0.0
8107,1.0,1.0
5693,0.0,0.0
22,0.0,0.0
11509,0.0,0.0
6655,0.0,0.0
19388,1.0,0.0
24245,0.0,0.0
33690,0.0,0.0
23090,0.0,0.0
2958,1.0,1.0
40588,0.0,0.0
32021,0.0,0.0
441,0.0,0.0
36545,0.0,0.0
32411,0.0,0.0
13339,0.0,0.0
27414,0.0,0.0
13354,0.0,0.0
23987,0.0,0.0
28379,0.0,0.0
37929,0.0,0.0
22345,0.0,0.0
30407,0.0,0.0
17815,1.0,0.0
27109,1.0,0.0
8681,0.0,0.0
6674,0.0,0.0
23004,0.0,0.0
8061,0.0,0.0
3100,0.0,0.0
7081,0.0,0.0
14480,0.0,0.0
8674,0.0,0.0
4936,0.0,0.0
16991,0.0,0.0
5402,0.0,0.0
17694,0.0,0.0
2413,0.0,0.0
4065,1.0,0.0
806,0.0,0.0
828,0.0,0.0
25172,0.0,0.0
25000,0.0,0.0
16778,0.0,0.0
6755,0.0,0.0
27746,1.0,0.0
35929,0.0,0.0
29404,0.0,0.0
20697,0.0,0.0
23232,0.0,0.0
24934,0.0,0.0
24627,0.0,0.0
4783,0.0,0.0
37842,0.0,0.0
17196,0.0,0.0
12985,1.0,0.0
30539,0.0,0.0
21310,0.0,0.0
23260,0.0,0.0
29888,1.0,0.0
2414,1.0,0.0
10087,0.0,0.0
2179,0.0,0.0
19727,1.0,0.0
22066,0.0,0.0
40699,0.0,0.0
40255,0.0,0.0
16886,0.0,0.0
32579,1.0,1.0
33067,0.0,0.0
14465,0.0,0.0
20979,0.0,0.0
19230,0.0,0.0
29275,0.0,0.0
14162,0.0,0.0
15109,0.0,0.0
27814,0.0,0.0
14056,0.0,0.0
16996,1.0,0.0
15769,1.0,0.0
20655,0.0,0.0
32580,0.0,0.0
19599,0.0,0.0
14986,0.0,0.0
40638,0.0,0.0
19941,0.0,0.0
37459,0.0,0.0
2407,0.0,0.0
23332,0.0,0.0
29696,0.0,0.0
14312,0.0,0.0
9138,0.0,0.0
362,0.0,0.0
12407,0.0,0.0
33796,0.0,0.0
4832,0.0,0.0
10929,0.0,1.0
18890,0.0,0.0
29247,0.0,0.0
12550,0.0,0.0
7353,0.0,0.0
27275,0.0,0.0
7950,0.0,0.0
21385,0.0,0.0
15671,0.0,0.0
27944,1.0,0.0
8198,1.0,1.0
31677,0.0,0.0
33057,0.0,0.0
40412,0.0,0.0
3411,0.0,0.0
28855,0.0,0.0
14191,0.0,0.0
9983,0.0,0.0
20919,0.0,0.0
39468,0.0,0.0
10767,0.0,0.0
19700,1.0,0.0
37798,0.0,0.0
5379,1.0,1.0
34783,0.0,0.0
37163,0.0,0.0
9977,0.0,0.0
6540,0.0,0.0
36648,0.0,0.0
18125,0.0,0.0
4447,0.0,0.0
11742,0.0,0.0
21912,0.0,0.0
41012,0.0,0.0
7721,1.0,0.0
2879,0.0,0.0
26349,0.0,0.0
34591,0.0,0.0
25596,1.0,0.0
4178,0.0,0.0
10478,0.0,0.0
14592,0.0,0.0
5268,0.0,0.0
29496,0.0,0.0
6956,0.0,1.0
39728,0.0,0.0
38245,0.0,0.0
6775,0.0,0.0
38046,0.0,0.0
2140,1.0,0.0
10627,0.0,0.0
31935,0.0,0.0
36236,0.0,0.0
3439,0.0,0.0
20990,0.0,0.0
22001,0.0,0.0
37986,0.0,0.0
28977,1.0,1.0
4793,0.0,0.0
38655,0.0,0.0
11078,0.0,0.0
39845,0.0,0.0
17523,0.0,0.0
28334,0.0,0.0
25365,0.0,0.0
37613,0.0,0.0
22730,0.0,0.0
35064,0.0,0.0
10257,1.0,0.0
8783,0.0,0.0
13971,1.0,1.0
18492,0.0,0.0
9210,0.0,0.0
7318,1.0,0.0
36737,1.0,0.0
345,0.0,0.0
33791,0.0,0.0
10951,0.0,0.0
24689,0.0,0.0
24075,0.0,0.0
12857,0.0,0.0
36693,0.0,0.0
13210,0.0,0.0
3122,0.0,0.0
35990,0.0,0.0
452,0.0,0.0
30164,0.0,0.0
717,0.0,0.0
1012,0.0,0.0
25156,0.0,0.0
7458,0.0,0.0
28306,0.0,0.0
12740,1.0,0.0
22827,0.0,0.0
2235,0.0,0.0
21204,0.0,0.0
29511,0.0,0.0
21281,0.0,0.0
21807,0.0,0.0
4665,0.0,0.0
31339,0.0,0.0
14394,0.0,0.0
413,0.0,0.0
38153,0.0,0.0
18091,0.0,0.0
6943,0.0,0.0
17107,0.0,0.0
34498,0.0,0.0
22592,1.0,0.0
25873,0.0,0.0
21082,1.0,1.0
24356,0.0,0.0
15851,1.0,1.0
1423,0.0,0.0
6218,0.0,0.0
18138,0.0,0.0
37423,0.0,0.0
38922,0.0,0.0
17070,1.0,0.0
31249,0.0,0.0
40516,0.0,0.0
33946,0.0,0.0
26194,0.0,0.0
10973,1.0,1.0
35339,0.0,0.0
33498,0.0,0.0
34117,0.0,0.0
27677,0.0,0.0
34583,0.0,0.0
11892,0.0,0.0
31679,0.0,1.0
40552,1.0,0.0
1572,0.0,0.0
16559,0.0,0.0
8175,0.0,0.0
9370,0.0,0.0
27706,0.0,0.0
29794,0.0,0.0
39236,0.0,0.0
23541,0.0,0.0
22732,0.0,0.0
7718,0.0,0.0
5831,0.0,0.0
242,0.0,0.0
13439,0.0,0.0
34045,0.0,0.0
27972,0.0,0.0
6193,0.0,0.0
15008,0.0,0.0
33511,0.0,0.0
28190,0.0,0.0
3544,0.0,0.0
23933,0.0,0.0
3344,0.0,0.0
8541,0.0,0.0
34804,0.0,0.0
33031,1.0,0.0
12763,0.0,0.0
17051,0.0,0.0
882,0.0,0.0
20358,0.0,0.0
15291,0.0,0.0
33229,0.0,0.0
5437,0.0,0.0
28178,0.0,0.0
15909,0.0,0.0
21240,0.0,0.0
29189,1.0,0.0
31528,0.0,0.0
21771,0.0,0.0
20341,0.0,0.0
12182,0.0,0.0
4141,0.0,0.0
36522,0.0,0.0
24688,0.0,0.0
14589,0.0,0.0
21886,0.0,0.0
1194,0.0,0.0
30948,0.0,0.0
12592,0.0,0.0
38228,0.0,0.0
12727,0.0,0.0
22841,0.0,0.0
33974,1.0,0.0
36745,0.0,0.0
376,0.0,0.0
31956,0.0,0.0
24128,1.0,0.0
6765,0.0,0.0
6283,0.0,0.0
15412,0.0,0.0
20469,0.0,0.0
17454,0.0,0.0
24278,0.0,0.0
11927,0.0,0.0
11359,0.0,0.0
15034,0.0,0.0
7556,0.0,0.0
26323,0.0,0.0
15880,0.0,0.0
17376,0.0,0.0
26918,0.0,0.0
36675,0.0,0.0
40388,0.0,0.0
8163,0.0,0.0
37952,0.0,0.0
15867,0.0,0.0
4947,0.0,0.0
27919,0.0,0.0
10418,0.0,0.0
8641,0.0,0.0
3261,0.0,0.0
34302,0.0,0.0
20061,0.0,0.0
29434,0.0,0.0
7167,0.0,0.0
16228,0.0,0.0
40795,1.0,0.0
30717,0.0,0.0
21172,0.0,0.0
24602,0.0,0.0
16068,0.0,0.0
38680,0.0,0.0
20709,0.0,0.0
14112,0.0,0.0
25672,0.0,0.0
2571,0.0,0.0
10488,1.0,0.0
18376,0.0,0.0
29148,0.0,0.0
19448,0.0,0.0
8194,0.0,0.0
6803,0.0,0.0
27265,0.0,0.0
103,0.0,0.0
10844,0.0,0.0
9479,0.0,0.0
5709,0.0,0.0
3881,0.0,0.0
1977,0.0,0.0
38771,0.0,0.0
2669,0.0,0.0
4429,0.0,0.0
18528,0.0,0.0
37516,0.0,0.0
2005,0.0,0.0
30678,0.0,0.0
17293,0.0,0.0
35447,0.0,0.0
26281,0.0,0.0
25543,1.0,0.0
19116,0.0,0.0
15494,1.0,0.0
32556,0.0,0.0
39378,1.0,0.0
31651,0.0,0.0
38564,0.0,0.0
3317,0.0,0.0
23405,0.0,0.0
24003,0.0,1.0
33850,0.0,0.0
36813,0.0,0.0
29450,1.0,0.0
27470,0.0,0.0
35539,0.0,0.0
35515,0.0,0.0
20429,0.0,0.0
7104,0.0,0.0
4831,0.0,0.0
30575,0.0,0.0
2719,1.0,0.0
31904,0.0,0.0
6491,0.0,0.0
18841,0.0,0.0
13746,0.0,0.0
13635,0.0,0.0
15733,0.0,0.0
27422,0.0,0.0
25479,0.0,0.0
1273,0.0,0.0
23696,0.0,0.0
38696,1.0,0.0
2201,0.0,0.0
37165,0.0,0.0
20671,0.0,0.0
8034,1.0,0.0
4981,1.0,1.0
21339,0.0,0.0
40302,0.0,0.0
40452,0.0,0.0
17144,0.0,0.0
32749,0.0,0.0
23522,0.0,0.0
7543,0.0,0.0
28702,1.0,1.0
695,0.0,0.0
33921,0.0,0.0
25438,1.0,0.0
8455,0.0,0.0
3039,0.0,0.0
26508,0.0,0.0
16706,0.0,0.0
12513,0.0,0.0
38063,0.0,0.0
35360,0.0,0.0
16391,0.0,0.0
26243,0.0,0.0
10624,0.0,0.0
8261,0.0,0.0
30343,0.0,0.0
3595,0.0,0.0
21221,0.0,0.0
33431,0.0,0.0
24759,0.0,0.0
4114,0.0,0.0
18295,1.0,1.0
30776,0.0,0.0
188,0.0,0.0
25889,0.0,1.0
20934,0.0,0.0
29135,0.0,0.0
10031,0.0,0.0
39509,0.0,0.0
29473,0.0,0.0
25994,0.0,0.0
35294,0.0,0.0
7849,0.0,0.0
22125,0.0,0.0
3119,0.0,0.0
6562,0.0,0.0
4481,0.0,0.0
5128,0.0,0.0
22372,0.0,0.0
28923,0.0,0.0
23290,0.0,0.0
169,1.0,0.0
7420,0.0,0.0
11427,0.0,0.0
34324,0.0,0.0
26634,1.0,0.0
503,0.0,0.0
25770,0.0,0.0
19185,0.0,0.0
17386,0.0,0.0
1003,0.0,0.0
28183,0.0,0.0
5459,0.0,0.0
28662,0.0,0.0
22055,0.0,0.0
33514,0.0,0.0
5512,0.0,0.0
25435,0.0,0.0
33347,0.0,0.0
20117,0.0,0.0
22149,0.0,0.0
38260,1.0,0.0
27135,0.0,0.0
32773,0.0,0.0
934,0.0,0.0
7187,0.0,0.0
7789,0.0,0.0
3079,1.0,0.0
17860,0.0,0.0
37014,0.0,0.0
12785,0.0,0.0
29159,0.0,0.0
21365,1.0,0.0
22343,0.0,0.0
8184,1.0,0.0
29816,1.0,0.0
17270,0.0,0.0
37572,0.0,0.0
19759,0.0,0.0
18188,0.0,0.0
33505,0.0,0.0
38139,0.0,0.0
18698,0.0,0.0
22492,0.0,0.0
14778,0.0,0.0
1089,0.0,0.0
8207,0.0,0.0
31437,0.0,0.0
34368,1.0,0.0
27974,0.0,0.0
32137,0.0,0.0
36318,0.0,0.0
7973,0.0,0.0
5593,0.0,0.0
39572,0.0,0.0
29976,0.0,0.0
37636,1.0,0.0
30669,0.0,0.0
29165,0.0,0.0
8942,0.0,0.0
35868,0.0,0.0
14201,0.0,0.0
181,1.0,0.0
22879,0.0,0.0
8026,0.0,0.0
13244,0.0,0.0
12818,0.0,0.0
36924,0.0,0.0
24910,0.0,0.0
683,0.0,0.0
13019,1.0,0.0
40908,0.0,0.0
19393,0.0,0.0
6016,0.0,0.0
23966,0.0,0.0
16369,0.0,0.0
29949,0.0,0.0
19954,0.0,0.0
14547,0.0,0.0
4108,0.0,0.0
8343,0.0,0.0
19330,0.0,0.0
10155,1.0,0.0
13140,0.0,0.0
11714,0.0,0.0
30830,0.0,0.0
3217,0.0,0.0
9255,0.0,0.0
10955,0.0,0.0
4048,0.0,0.0
19147,0.0,0.0
18990,0.0,0.0
31689,0.0,0.0
12485,0.0,0.0
9881,0.0,0.0
9714,1.0,1.0
37610,0.0,0.0
21748,0.0,0.0
1272,0.0,0.0
5224,0.0,0.0
39220,0.0,0.0
32617,0.0,0.0
4898,0.0,0.0
21237,0.0,0.0
35677,0.0,0.0
32529,0.0,0.0
30456,0.0,0.0
20720,0.0,0.0
11681,0.0,0.0
8951,0.0,0.0
38868,0.0,0.0
29593,0.0,0.0
32029,0.0,0.0
2150,0.0,1.0
7971,0.0,0.0
27255,0.0,0.0
11591,0.0,0.0
12321,1.0,1.0
39955,1.0,0.0
8229,0.0,0.0
7764,0.0,0.0
5269,0.0,0.0
31256,0.0,0.0
24810,0.0,0.0
16730,0.0,0.0
40979,0.0,0.0
22230,0.0,0.0
11705,0.0,0.0
32131,1.0,1.0
15458,1.0,0.0
30959,0.0,0.0
16994,0.0,0.0
5166,0.0,0.0
21350,0.0,0.0
23553,0.0,0.0
35161,0.0,0.0
17098,0.0,0.0
39824,0.0,0.0
37470,0.0,0.0
13162,0.0,0.0
33820,0.0,0.0
1281,0.0,0.0
24841,1.0,0.0
30182,0.0,0.0
11190,0.0,0.0
11739,0.0,0.0
26157,0.0,0.0
28332,0.0,0.0
